chr	windowStart	windowEnd	D	f_d	f_dM
chrX	3632858	3634112	-0.065327	-0.215464	-0.039591
chrX	3634116	3635489	0.038599	0.044873	0.026142
chrX	3635490	3635994	0.067060	0.093639	0.052749
chrX	3636223	3637056	0.335160	0.324813	0.217052
chrX	3637097	3637707	-0.032371	-0.058268	-0.035587
chrX	3637709	3639529	-0.262441	-0.287063	-0.144675
chrX	3639648	3640924	0.137022	0.173832	0.124013
chrX	3641108	3642255	-0.293331	-0.905409	-0.308051
chrX	3642332	3643510	0.021534	0.048677	0.014677
chrX	3643519	3644757	-0.065539	-0.055665	-0.044987
chrX	3644831	3645957	0.047528	0.139826	0.038398
chrX	3646052	3647982	0.165249	0.111550	0.069555
chrX	3648011	3649025	0.254881	0.234893	0.179363
chrX	3649122	3650016	-0.075807	-0.130393	-0.090466
chrX	3650025	3650968	0.252916	0.387580	0.195618
chrX	3650976	3651981	0.175137	0.221117	0.176280
chrX	3651994	3652822	0.295052	0.341018	0.214740
chrX	3652944	3654248	0.351876	0.164454	0.117081
chrX	3654320	3655544	0.211395	0.092271	0.067317
chrX	3655612	3656864	-0.097186	-0.134030	-0.048517
chrX	3656882	3657445	0.299935	0.328590	0.194806
chrX	3657497	3659638	-0.115670	-0.066634	-0.042936
chrX	3659697	3660563	0.403303	0.308027	0.199335
chrX	3660715	3661507	-0.003684	-0.002934	-0.002117
chrX	3661517	3662640	0.119445	0.119837	0.101286
chrX	3662644	3664584	0.033342	0.054289	0.023124
chrX	3664738	3666134	0.137846	0.260957	0.146044
chrX	3666140	3667629	0.093246	0.106316	0.086020
chrX	3667781	3669338	0.001499	0.001013	0.000695
chrX	3669340	3670927	0.080492	0.088439	0.052342
chrX	3670954	3672693	0.355215	0.087032	0.073240
chrX	3672705	3674100	0.124841	0.237900	0.087239
chrX	3674275	3676598	0.131449	0.038363	0.027555
chrX	3676611	3678072	0.452745	0.082968	0.072413
chrX	3678161	3680644	0.305796	0.056524	0.052652
chrX	3680764	3683077	0.571254	0.355001	0.320739
chrX	3683124	3684231	0.234721	0.183200	0.156071
chrX	3684235	3686322	0.712689	0.544440	0.399929
chrX	3686557	3689265	0.612308	0.552798	0.353715
chrX	3689571	3692159	0.077701	0.067275	0.023657
chrX	3692240	3694867	0.700071	0.641645	0.352219
chrX	3695359	3697817	0.854441	0.755887	0.558625
chrX	3697855	3699924	0.447144	0.551945	0.416548
chrX	3700550	3706506	0.607903	0.866173	0.378563
chrX	3706580	3707821	0.092644	0.205003	0.128300
chrX	3707861	3708674	0.044022	0.211348	0.052232
chrX	3708678	3709160	0.527437	0.441386	0.346313
chrX	3709181	3710002	0.130910	0.219877	0.136909
chrX	3710062	3711657	0.115778	0.138388	0.092539
chrX	3711821	3713477	-0.023949	-0.032124	-0.018868
chrX	3713586	3714896	-0.372254	-0.560718	-0.336892
chrX	3715125	3716615	-0.077615	-0.062116	-0.033225
chrX	3716617	3718096	0.231622	0.247244	0.111233
chrX	3718117	3719745	0.121066	0.113362	0.100227
chrX	3719746	3721493	0.030602	0.022042	0.015461
chrX	3721705	3722760	0.172129	0.192487	0.148523
chrX	3722818	3724668	0.187728	0.109640	0.095722
chrX	3724739	3727603	-0.168782	-0.105400	-0.084975
chrX	3727611	3731437	-0.357047	-0.465023	-0.223977
chrX	3731485	3732631	0.088876	0.185257	0.121971
chrX	3732654	3734499	0.243482	0.251507	0.203779
chrX	3734505	3735874	0.078274	0.157837	0.093830
chrX	3735878	3737154	0.474971	0.588403	0.469824
chrX	3737166	3738729	0.014884	0.006152	0.003859
chrX	3738760	3739582	0.377954	0.175547	0.147961
chrX	3739857	3743655	0.219030	0.070924	0.057947
chrX	3743703	3745258	0.273620	0.157545	0.118739
chrX	3745267	3746611	0.321713	0.120223	0.099244
chrX	3746713	3748457	0.198293	0.123990	0.117696
chrX	3748476	3750056	0.234729	0.229305	0.138924
chrX	3750227	3753064	0.188971	0.158872	0.131817
chrX	3753090	3762293	0.620048	0.556795	0.463328
chrX	3762344	3764136	0.585160	0.361343	0.297041
chrX	3764277	3765257	0.114990	0.109562	0.045300
chrX	3765343	3766572	0.441142	0.400374	0.256243
chrX	3766638	3768203	0.043662	0.058145	0.033817
chrX	3768218	3769115	0.409537	0.151084	0.117268
chrX	3769326	3771550	0.364128	0.190678	0.171485
chrX	3771571	3775024	0.466382	0.403275	0.312146
chrX	3775028	3780601	0.316958	0.201759	0.182607
chrX	3781041	3786917	0.296388	0.240308	0.197124
chrX	3787001	3790631	0.345466	0.259622	0.227384
chrX	3790691	3792210	0.037855	0.073256	0.041572
chrX	3792243	3793084	0.132535	0.162962	0.116092
chrX	3793379	3795687	0.099940	0.174507	0.137310
chrX	3795696	3797893	0.430378	0.521277	0.179665
chrX	3797939	3800412	-0.116959	-0.794825	-0.144900
chrX	3800494	3802766	0.174202	0.230678	0.171512
chrX	3802802	3804450	0.100741	0.166092	0.146599
chrX	3804519	3805868	-0.082442	-0.202578	-0.064202
chrX	3805874	3807204	-0.222641	-1.985958	-0.241543
chrX	3807207	3809031	0.157137	0.159341	0.122792
chrX	3809086	3809936	-0.109858	-0.429247	-0.107913
chrX	3810071	3811040	0.019534	0.040784	0.028866
chrX	3811074	3811538	0.282328	0.349252	0.314569
chrX	3811565	3812143	-0.272022	-0.487721	-0.207316
chrX	3812148	3813554	0.469857	0.561303	0.413851
chrX	3813557	3814203	0.286803	0.362525	0.224869
chrX	3814260	3814987	0.175627	0.344482	0.202581
chrX	3815116	3816308	0.229584	0.151092	0.131013
chrX	3816331	3817310	0.505298	0.349465	0.204240
chrX	3817331	3818891	0.280531	0.208472	0.147271
chrX	3819257	3820115	-0.030026	-0.031041	-0.020883
chrX	3820196	3820747	0.249000	0.333986	0.220318
chrX	3820751	3821969	0.343410	0.245298	0.203081
chrX	3822019	3824008	0.364327	0.254937	0.187291
chrX	3824060	3825600	0.409223	0.315337	0.201815
chrX	3825609	3826771	0.428513	0.257610	0.228242
chrX	3826780	3827727	0.529277	0.453847	0.362069
chrX	3827842	3829034	0.182873	0.125013	0.114720
chrX	3829184	3830460	0.285512	0.320345	0.276587
chrX	3830477	3831568	0.417995	0.358236	0.335326
chrX	3831575	3832148	0.318206	0.212420	0.163446
chrX	3832157	3833488	0.174323	0.132155	0.125982
chrX	3833578	3834527	0.198597	0.285232	0.227547
chrX	3834529	3835747	0.108032	0.145950	0.093870
chrX	3835760	3836498	-0.041375	-0.292446	-0.053352
chrX	3836502	3837385	0.335422	0.315933	0.262746
chrX	3837397	3838758	0.137266	0.098086	0.087843
chrX	3838761	3839977	0.011114	0.017655	0.011609
chrX	3840176	3841159	0.108982	0.117481	0.088617
chrX	3841179	3842183	0.029730	0.035456	0.025355
chrX	3842184	3843636	0.357881	0.258124	0.249774
chrX	3843640	3844878	0.148130	0.154726	0.107123
chrX	3844919	3845976	0.113828	0.321717	0.182706
chrX	3846128	3847196	-0.025959	-0.031275	-0.023145
chrX	3847219	3848611	0.079099	0.134692	0.092403
chrX	3848633	3849299	0.047101	0.067905	0.052514
chrX	3849313	3851127	0.026751	0.025770	0.020841
chrX	3851133	3852126	-0.017448	-0.010284	-0.008821
chrX	3852128	3852898	0.425530	0.491079	0.387774
chrX	3852916	3853951	0.013093	0.014279	0.012093
chrX	3853999	3855241	0.439833	0.356561	0.298317
chrX	3855274	3855853	0.041399	0.030627	0.025640
chrX	3856012	3857121	0.183114	0.151544	0.109421
chrX	3857173	3857703	0.372567	0.234339	0.178394
chrX	3857708	3858047	-0.128228	-0.264084	-0.185960
chrX	3858056	3858357	-0.010328	-0.021021	-0.014346
chrX	3858358	3858604	-0.006611	-0.017249	-0.011933
chrX	3858624	3859380	0.243468	0.279100	0.177023
chrX	3859406	3860401	0.069766	0.061678	0.059035
chrX	3860527	3861703	0.217745	0.324831	0.203283
chrX	3861764	3862599	-0.130883	-0.595138	-0.117023
chrX	3862705	3863699	0.156823	0.126800	0.086385
chrX	3863748	3864968	-0.071364	-0.127321	-0.055210
chrX	3865007	3866066	0.321969	0.395550	0.351163
chrX	3866106	3867277	0.007311	0.013147	0.008870
chrX	3867283	3868063	0.154419	0.125267	0.083462
chrX	3868233	3869646	0.431544	0.370997	0.266663
chrX	3869688	3870252	-0.279577	-0.478976	-0.180836
chrX	3870347	3871483	0.209162	0.234096	0.174200
chrX	3871486	3872507	-0.171160	-0.472392	-0.184005
chrX	3872586	3873652	-0.238933	-0.336117	-0.166196
chrX	3873655	3875791	0.107419	0.106396	0.081979
chrX	3875814	3876768	0.232075	0.232511	0.165422
chrX	3876792	3879087	-0.386619	-4.166309	-0.529043
chrX	3879126	3880723	-0.048436	-0.165210	-0.060008
chrX	3881212	3883303	-0.188592	-0.463381	-0.177041
chrX	3883308	3884047	-0.167709	-0.275609	-0.174995
chrX	3884338	3885375	0.184035	0.268527	0.214561
chrX	3885525	3886530	0.173878	0.256295	0.216843
chrX	3886603	3887889	-0.209514	-0.530272	-0.227764
chrX	3888011	3888680	-0.047674	-0.049298	-0.038053
chrX	3888720	3889756	0.080068	0.089841	0.069582
chrX	3889809	3890728	-0.111084	-0.209870	-0.112190
chrX	3890798	3891619	0.254576	0.326388	0.178519
chrX	3891645	3893676	0.015285	0.021897	0.009716
chrX	3893678	3895122	-0.061316	-0.067915	-0.049819
chrX	3895177	3896701	0.018417	0.028464	0.018851
chrX	3896702	3897304	-0.079068	-0.210497	-0.101242
chrX	3897340	3898159	0.112752	0.280840	0.171062
chrX	3898160	3898510	0.090129	0.178845	0.107251
chrX	3898533	3900480	0.224541	0.310140	0.257654
chrX	3900550	3901770	-0.238308	-0.840218	-0.331893
chrX	3901771	3902916	-0.220314	-0.436629	-0.271888
chrX	3903057	3904099	-0.272651	-0.340768	-0.106102
chrX	3904230	3905122	0.070823	0.106433	0.085423
chrX	3905284	3906490	0.038190	0.066895	0.030120
chrX	3906536	3907845	0.184316	0.288593	0.160835
chrX	3907926	3909028	-0.115527	-0.307774	-0.129065
chrX	3909030	3910227	-0.021105	-0.024909	-0.015355
chrX	3910281	3911294	0.148787	0.240865	0.175309
chrX	3911296	3912887	0.111200	0.167495	0.111106
chrX	3912958	3914571	0.249242	0.318961	0.236746
chrX	3914618	3915768	0.090910	0.155035	0.084149
chrX	3915786	3917181	-0.064189	-0.031258	-0.026494
chrX	3917188	3917971	-0.000352	-0.000564	-0.000293
chrX	3918120	3919181	0.203093	0.081025	0.071723
chrX	3919212	3920083	-0.085748	-0.112920	-0.061361
chrX	3920100	3921289	0.066930	0.043213	0.036891
chrX	3921309	3923331	0.514641	0.164823	0.159066
chrX	3923347	3925280	-0.110619	-0.058427	-0.044575
chrX	3925511	3926708	-0.157512	-0.203158	-0.150552
chrX	3926748	3928279	-0.289626	-0.257669	-0.164236
chrX	3928369	3930409	0.281939	0.111687	0.106566
chrX	3930435	3932087	0.443609	0.326034	0.253011
chrX	3932285	3936605	0.084587	0.096424	0.045113
chrX	3936707	3938429	-0.077194	-0.074167	-0.028855
chrX	3938476	3940124	-0.266662	-0.911301	-0.255801
chrX	3940131	3941589	0.450596	0.225375	0.124317
chrX	3942243	3947274	0.153524	0.124525	0.081599
chrX	3947819	3952406	-0.428655	-0.599015	-0.109212
chrX	3952754	3955790	-0.368008	-1.055549	-0.246412
chrX	3955791	3957668	-0.248264	-4.816297	-0.341947
chrX	3957837	3958932	0.012165	0.021522	0.014368
chrX	3958944	3960425	-0.076119	-0.152539	-0.089106
chrX	3960451	3962640	-0.135173	-0.287795	-0.125893
chrX	3962691	3963821	0.125813	0.195611	0.092236
chrX	3963843	3965410	0.136743	0.191050	0.113598
chrX	3965429	3967029	0.148501	0.267614	0.201171
chrX	3967032	3968094	0.236452	0.300262	0.204334
chrX	3968121	3969056	-0.445180	201.709584	-0.477317
chrX	3969062	3970458	-0.260426	-0.592408	-0.269028
chrX	3970512	3971998	-0.334393	3.395916	-0.245858
chrX	3972002	3973014	-0.019213	-0.022586	-0.011686
chrX	3973064	3974876	0.235933	0.246293	0.202992
chrX	3974955	3976806	0.286672	0.294369	0.214177
chrX	3976862	3978347	-0.061497	-0.043573	-0.035126
chrX	3978399	3979406	0.099255	0.078330	0.060513
chrX	3979415	3980801	0.069061	0.086260	0.059856
chrX	3980820	3981561	0.166434	0.187898	0.152278
chrX	3981648	3982421	-0.109061	-0.338764	-0.170341
chrX	3982428	3983973	-0.089385	-0.114357	-0.093113
chrX	3984000	3985380	-0.017918	-0.024345	-0.016460
chrX	3985397	3986306	0.117162	0.158483	0.131019
chrX	3986651	3995742	-0.059203	-0.138191	-0.071947
chrX	3995752	3997764	-0.019381	-0.043940	-0.025722
chrX	3997765	3999695	0.169486	0.243577	0.163622
chrX	3999730	4000781	0.053512	0.097409	0.063613
chrX	4000791	4003324	0.093434	0.201193	0.088953
chrX	4003338	4004603	-0.037551	-0.040797	-0.019704
chrX	4004658	4005461	0.233902	0.448256	0.333410
chrX	4005470	4007151	0.230463	0.247971	0.103724
chrX	4007195	4008947	-0.307103	-1.451029	-0.200796
chrX	4009206	4010006	0.202164	0.155808	0.116321
chrX	4010193	4011253	0.552192	0.533599	0.362793
chrX	4011495	4013045	0.059062	0.091472	0.064705
chrX	4013104	4014649	0.013321	0.030912	0.021503
chrX	4014764	4015541	-0.204271	-0.552817	-0.302127
chrX	4015723	4017616	-0.131839	-0.168767	-0.121892
chrX	4017709	4018607	0.425718	0.383261	0.264019
chrX	4018618	4020018	0.062595	0.203162	0.082614
chrX	4020028	4020928	-0.151982	-0.360834	-0.187667
chrX	4020992	4022156	0.386654	0.384978	0.328024
chrX	4022169	4023037	0.190008	0.254402	0.203614
chrX	4023141	4024340	-0.238453	-0.913284	-0.279808
chrX	4024358	4025292	0.015762	0.036881	0.017782
chrX	4025438	4026667	-0.151157	-0.198949	-0.122281
chrX	4026952	4028595	0.076097	0.111856	0.074145
chrX	4028653	4029744	-0.179612	-0.468793	-0.193894
chrX	4029763	4031061	0.235806	0.300716	0.271819
chrX	4031092	4032241	0.061777	0.223804	0.130232
chrX	4032316	4033722	-0.037141	-0.071697	-0.048125
chrX	4033804	4034832	-0.211056	-1.221724	-0.249440
chrX	4034839	4036699	-0.149510	-0.168739	-0.120428
chrX	4036842	4038921	0.379339	0.222571	0.167063
chrX	4038936	4040663	-0.008483	-0.011426	-0.007986
chrX	4040705	4041730	0.108269	0.132288	0.102804
chrX	4041750	4042907	0.080695	0.154782	0.066799
chrX	4042912	4043940	-0.238143	-0.491399	-0.171187
chrX	4043947	4045197	0.283463	0.415474	0.269582
chrX	4045241	4046672	0.271809	0.238429	0.170884
chrX	4046680	4048062	0.173203	0.217116	0.108493
chrX	4048211	4049718	0.330031	0.231879	0.186175
chrX	4050400	4051846	0.011892	0.012507	0.009150
chrX	4051925	4052850	0.176820	0.294545	0.238621
chrX	4052878	4053958	-0.006704	-0.007981	-0.005801
chrX	4053966	4055148	0.059232	0.073497	0.064731
chrX	4055353	4056441	0.311008	0.242288	0.208962
chrX	4056443	4058547	0.215107	0.213335	0.179898
chrX	4058550	4060346	0.058483	0.086743	0.055911
chrX	4060679	4063059	-0.040049	-0.087978	-0.031126
chrX	4063112	4064338	0.068839	0.074948	0.050742
chrX	4064378	4065803	0.269397	0.157571	0.115508
chrX	4065813	4067099	-0.111825	-0.169578	-0.116100
chrX	4067127	4068481	-0.083185	-0.129578	-0.082011
chrX	4068488	4069980	-0.276693	-0.421020	-0.169510
chrX	4070062	4071077	-0.139352	-0.236596	-0.120636
chrX	4071095	4071561	-0.394081	-0.774004	-0.358030
chrX	4071637	4072972	0.004133	0.007107	0.003426
chrX	4073139	4074400	0.222419	0.270446	0.181101
chrX	4074543	4076595	-0.059765	-0.107391	-0.069787
chrX	4076663	4077445	0.024799	0.037301	0.024825
chrX	4077486	4078095	-0.010439	-0.019483	-0.012866
chrX	4078125	4079399	0.096849	0.208938	0.093087
chrX	4079588	4081663	0.116051	0.176836	0.107495
chrX	4081772	4083371	0.025759	0.033402	0.019334
chrX	4083377	4085189	-0.246901	-0.585524	-0.244202
chrX	4085228	4086135	0.066834	0.135617	0.036275
chrX	4086136	4088196	0.348856	0.324198	0.222868
chrX	4088497	4090405	0.520760	0.411926	0.280660
chrX	4090567	4091689	0.145700	0.191714	0.111585
chrX	4091842	4093021	-0.435798	-1.141745	-0.187965
chrX	4093077	4093891	0.301207	0.236781	0.122726
chrX	4093901	4095532	-0.384443	-0.645894	-0.197574
chrX	4095608	4097447	0.038823	0.033552	0.017295
chrX	4097520	4099167	0.346669	0.389896	0.271612
chrX	4099173	4101353	-0.025978	-0.031785	-0.019031
chrX	4101356	4103200	-0.115375	-0.084821	-0.054403
chrX	4103353	4105066	-0.196020	-0.266776	-0.133647
chrX	4105103	4106945	-0.341198	-0.441446	-0.238267
chrX	4107300	4111220	0.179673	0.517729	0.082359
chrX	4111297	4113363	-0.133122	-0.533069	-0.165555
chrX	4113438	4114699	-0.018223	-0.022567	-0.015481
chrX	4114794	4116890	-0.257584	-1.278664	-0.201404
chrX	4116893	4120570	0.333036	0.254807	0.211514
chrX	4120880	4123572	-0.108982	-0.121624	-0.081792
chrX	4123773	4126162	0.171501	0.159619	0.126469
chrX	4126398	4130197	0.486216	0.186933	0.151849
chrX	4130235	4130773	0.276971	0.366291	0.331169
chrX	4130783	4132279	0.389773	0.292182	0.250054
chrX	4132378	4135286	0.011159	0.006626	0.005231
chrX	4135574	4139790	-0.276245	-0.270722	-0.181161
chrX	4139837	4142034	0.581891	0.645509	0.410507
chrX	4142110	4143563	0.052913	0.053126	0.043308
chrX	4143630	4145626	-0.133738	-0.094576	-0.066239
chrX	4145683	4147584	0.273291	0.294387	0.221723
chrX	4148005	4149812	0.033724	0.041029	0.025052
chrX	4149840	4151257	-0.051253	-0.030400	-0.011649
chrX	4151267	4152246	-0.279311	-0.784797	-0.231461
chrX	4152380	4153534	0.163891	0.183809	0.113084
chrX	4153673	4154850	0.494149	0.251252	0.199719
chrX	4154937	4157025	-0.137012	-0.110992	-0.076272
chrX	4157053	4166462	0.038590	0.032447	0.024684
chrX	4166651	4169244	-0.107228	-0.099979	-0.063608
chrX	4169326	4170901	-0.095129	-0.175797	-0.116792
chrX	4170952	4172070	0.096146	0.151087	0.095154
chrX	4172090	4173540	-0.289096	-0.814337	-0.219921
chrX	4173570	4174916	-0.054088	-0.133394	-0.055385
chrX	4174929	4176238	0.223188	0.229511	0.208955
chrX	4176384	4177472	0.018807	0.032324	0.027590
chrX	4177473	4178215	0.060512	0.055408	0.045493
chrX	4178225	4179716	0.135031	0.071574	0.049996
chrX	4179717	4180465	-0.234254	-0.202393	-0.149985
chrX	4180592	4182639	0.333370	0.371874	0.259610
chrX	4182650	4185291	0.195300	0.181818	0.150348
chrX	4185427	4187364	0.088832	0.071192	0.037284
chrX	4187390	4188694	0.134402	0.181996	0.134305
chrX	4188710	4190560	0.137912	0.216286	0.142654
chrX	4190619	4192199	0.281729	0.256281	0.185428
chrX	4192374	4193449	0.242902	0.202798	0.113932
chrX	4193537	4195813	0.239193	0.385852	0.208914
chrX	4196007	4197138	-0.391258	-2.220713	-0.306613
chrX	4197146	4198282	0.262345	0.237916	0.164262
chrX	4198319	4200212	-0.127349	-0.172984	-0.110497
chrX	4200343	4201904	0.292592	0.264555	0.225653
chrX	4201941	4203688	-0.041704	-0.022953	-0.014734
chrX	4203691	4204954	0.234334	0.261009	0.194573
chrX	4205022	4206313	-0.022983	-0.030613	-0.020817
chrX	4206317	4207640	-0.011664	-0.007128	-0.005471
chrX	4207648	4209379	-0.183304	-0.170959	-0.115623
chrX	4209389	4210765	-0.128034	-0.222580	-0.155218
chrX	4210945	4212137	-0.165168	-0.223632	-0.128167
chrX	4212532	4213780	0.305001	0.210073	0.135593
chrX	4213809	4214445	-0.006524	-0.010041	-0.006480
chrX	4214448	4215663	-0.023298	-0.021598	-0.015897
chrX	4215702	4217136	-0.134359	-0.170880	-0.115128
chrX	4217195	4218594	-0.068403	-0.066060	-0.039001
chrX	4218702	4220074	-0.341055	-0.657388	-0.293416
chrX	4220106	4221116	0.269740	0.204429	0.141471
chrX	4221176	4222003	-0.065097	-0.154230	-0.093966
chrX	4222009	4222960	-0.101232	-0.240532	-0.149332
chrX	4222970	4224440	0.216505	0.229764	0.170435
chrX	4224444	4226884	-0.094827	-0.077946	-0.059102
chrX	4226927	4227867	-0.449489	-0.372633	-0.220862
chrX	4227967	4229276	-0.203046	-0.259839	-0.148832
chrX	4229352	4231024	-0.056666	-0.079864	-0.052102
chrX	4231047	4231891	-0.004945	-0.008531	-0.005042
chrX	4231916	4232796	-0.209293	-0.258015	-0.174885
chrX	4232863	4234279	0.077553	0.110666	0.084635
chrX	4234296	4236052	-0.074038	-0.183696	-0.104744
chrX	4236068	4237695	-0.161729	-0.165703	-0.119283
chrX	4237842	4239033	0.108664	0.244655	0.179315
chrX	4239087	4240436	0.067499	0.045160	0.036041
chrX	4240451	4241876	-0.087437	-0.296739	-0.062218
chrX	4242075	4243606	0.167212	0.128348	0.100980
chrX	4243654	4244834	0.256865	0.297243	0.235877
chrX	4244899	4246344	-0.351491	-0.279662	-0.191207
chrX	4246346	4246928	0.097685	0.084100	0.059402
chrX	4246971	4247901	-0.144865	-0.493542	-0.207647
chrX	4247907	4248206	-0.184736	-0.685286	-0.302658
chrX	4248234	4249743	0.112797	0.146582	0.090182
chrX	4249766	4251272	-0.169830	-0.868900	-0.165391
chrX	4251305	4253968	0.229554	0.267524	0.161800
chrX	4254092	4256061	-0.220028	-0.652015	-0.129462
chrX	4256088	4257273	-0.129207	-0.250166	-0.109721
chrX	4257616	4258538	0.312617	0.388610	0.288924
chrX	4258618	4259995	-0.207614	-0.362365	-0.168936
chrX	4260054	4262555	0.078065	0.056279	0.040952
chrX	4262588	4264605	-0.003852	-0.002164	-0.001768
chrX	4264717	4266041	-0.339921	-0.575509	-0.319376
chrX	4266050	4271501	0.048448	0.021862	0.016038
chrX	4271830	4274533	-0.021385	-0.022248	-0.015096
chrX	4274566	4277963	0.017005	0.008449	0.006695
chrX	4277966	4281549	0.070031	0.016403	0.014210
chrX	4282043	4290191	0.305141	0.207317	0.172235
chrX	4290193	4292814	-0.257379	-0.194683	-0.148872
chrX	4292823	4293262	0.028104	0.025749	0.020367
chrX	4293306	4295158	0.590991	0.676384	0.622501
chrX	4295182	4297351	0.092161	0.146433	0.088237
chrX	4297352	4298809	-0.165287	-0.112982	-0.080588
chrX	4298905	4300317	-0.120317	-0.063231	-0.044837
chrX	4300876	4302587	0.449715	0.425641	0.293317
chrX	4302592	4304528	-0.085954	-0.089846	-0.064285
chrX	4304870	4306264	-0.056733	-0.064051	-0.045584
chrX	4306269	4307503	0.187765	0.351472	0.196672
chrX	4307572	4308704	0.085623	0.104700	0.035961
chrX	4308878	4309296	0.143069	0.329235	0.222360
chrX	4309297	4310451	-0.254964	-0.548488	-0.240539
chrX	4310527	4312135	-0.070128	-0.145402	-0.080299
chrX	4312175	4313102	0.001842	0.003213	0.001736
chrX	4313105	4314109	0.033640	0.055452	0.029051
chrX	4314111	4315238	0.208048	0.240019	0.180044
chrX	4315479	4316727	0.278536	0.390582	0.218838
chrX	4316735	4317686	0.095335	0.107557	0.069850
chrX	4317743	4321091	-0.434910	-0.922838	-0.302624
chrX	4321133	4322558	-0.034856	-0.060858	-0.026456
chrX	4322570	4324373	0.073241	0.136259	0.052615
chrX	4324384	4326349	0.521399	0.427203	0.248082
chrX	4326353	4328360	-0.191712	-0.264478	-0.147492
